"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OPROPUS","201411","2542.467","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201412","2562.71","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201413","2537.236","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201501","2464.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201502","2417.536","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201503","2424.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201504","2455.233","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201505","2512.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201506","2482.667","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201507","2644.161","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201508","2677.452","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201509","2571.8","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201510","2487.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201511","2554.233","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201512","2621.419","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201513","2527.099","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201601","2495.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201602","2436.655","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201603","2483.065","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201604","2527.433","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201605","2561.161","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201606","2631.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201607","2749.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201608","2695.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201609","2593.867","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201610","2391.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201611","2499.033","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201612","2535.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201613","2550.497","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201701","2488.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201702","2491.893","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201703","2539.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201704","2614.067","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201705","2643.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201706","2688.867","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201707","2695.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201708","2643.516","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201709","2337.633","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201710","2453.516","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201711","2555.733","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201712","2590.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201713","2562.605","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201801","2483.032","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201802","2439.571","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201803","2549.677","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201804","2562.633","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201805","2602.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201806","2724.3","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201807","2742.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201808","2790.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201809","2639.467","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201810","2522.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201811","2558.067","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201812","2561.032","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201813","2598.942","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201901","2448.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201902","2303.143","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201903","2322.71","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201904","2374.233","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201905","2362.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201906","2453.967","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201907","2632.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201908","2612.806","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201909","2453.533","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201910","2308.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201911","2448.9","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201912","2588.871","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201913","2443.712","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202001","2491.226","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202002","2406.966","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202003","2327.516","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202004","2106.267","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202005","2118.032","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202006","2203.833","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202007","2350.032","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202008","2282.161","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202009","2213.867","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202010","2154.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202011","2219.2","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202012","2211.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202013","2257.044","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202101","2695.202","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","202102","2554.955","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","194913","5586.573","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195013","6019.477","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195113","6804.573","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195213","6972.254","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195313","7325.381","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195413","7324.808","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195513","7890.923","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195613","8360.328","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195713","8368.027","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195813","8170.844","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","195913","8570.852","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","196013","8728.697","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","196113","8885.578","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","196213","9161.951","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","196313","9497.312","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
"PAROPUS","196413","9681.09","14","Total Petroleum Refinery and Blender Net Production","Thousand Barrels per Day"
